total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition
7,6800000.0,57.0,2018-11-12T00:00:00,3,,9.0,39.0,5,,False,False,8.5,,New York City,45381.0,12042.0,2.0,399.0,1.0,528.0,88.00000000000001
5,3100000.0,35.0,2017-10-04T00:00:00,1,2.7,25.0,18.0,13,,False,False,10.0,1.0,Greenwich,,,,,,,168.0
5,2600000.0,41.7,2018-09-25T00:00:00,1,2.5,5.0,17.1,1,,False,False,8.0,2.0,Generic US Locality,,,,,,,45.00000000000001
20,3195000.0,30.0,2017-11-08T00:00:00,1,,5.0,18.0,4,,False,False,6.0,,New York City,13378.0,13290.0,0.0,,0.0,,85.0
1,6400000.0,62.0,2018-02-27T00:00:00,2,,25.0,26.6,21,,False,False,11.0,,New York City,42507.0,9798.0,0.0,,0.0,,71.0
14,5200000.0,74.5,2017-12-13T00:00:00,3,,5.0,47.1,4,,False,False,10.0,1.0,Jersey City,19027.0,31602.0,0.0,,0.0,,220.0
8,4099000.0,36.0,2016-05-25T00:00:00,1,,16.0,17.9,2,,False,False,8.4,0.0,New York City,29595.0,11363.0,2.0,375.0,1.0,735.0,100.0
12,3249000.0,39.7,2016-04-01T00:00:00,1,,6.0,16.4,5,,False,False,8.7,0.0,Generic US Locality,26585.0,30010.0,2.0,850.0,2.0,132.0,164.0
18,4999000.0,58.0,2016-10-25T00:00:00,3,,9.0,44.0,1,,False,False,6.0,,New York City,49839.0,15544.0,0.0,,0.0,,498.0
3,4100000.0,39.0,2017-12-04T00:00:00,1,2.4,4.0,,2,,False,False,,1.0,White Plains,14456.0,26610.0,2.0,288.0,0.0,,353.00000000000006
8,3970000.0,49.0,2017-02-13T00:00:00,1,,25.0,19.5,3,,False,False,14.5,1.0,New York City,54337.0,18830.0,0.0,,1.0,649.0,119.0
15,7200000.0,72.0,2018-01-18T00:00:00,3,2.65,16.0,41.4,7,,False,False,10.6,2.0,New York City,28998.0,11424.0,1.0,184.0,1.0,263.0,85.0
9,5180000.0,56.3,2017-09-09T00:00:00,3,2.5,5.0,22.3,4,,False,False,6.2,,New York City,15072.0,10878.0,0.0,,1.0,734.0,178.00000000000003
5,5200000.0,42.0,2018-07-10T00:00:00,1,2.65,24.0,19.5,16,,False,False,13.0,,New York City,36969.0,11775.0,0.0,,2.0,983.0,28.0
9,6499000.0,44.0,2018-10-05T00:00:00,1,2.8,22.0,20.0,7,,False,False,8.0,2.0,New York City,11596.0,13277.0,0.0,,0.0,,5.0
16,3300000.0,41.5,2017-09-14T00:00:00,1,3.3,9.0,18.1,3,,False,False,8.4,2.0,Hartford,,,,,,,23.000000000000004
7,3556740.0,69.74,2016-06-23T00:00:00,2,,11.0,37.66,1,False,False,False,11.11,0.0,Generic US Locality,,,,,,,25.0
13,3100000.0,46.0,2018-03-27T00:00:00,2,,5.0,27.0,2,,False,False,9.0,2.0,Generic US Locality,,,,,,,65.0
0,4050000.0,62.0,2017-06-28T00:00:00,3,,12.0,41.0,2,,False,False,6.7,0.0,Newark,26657.0,32443.0,2.0,537.0,2.0,521.0,64.0
10,6200000.0,42.6,2018-07-10T00:00:00,1,2.9,12.0,23.0,6,,False,False,8.0,,Generic US Locality,57575.0,34505.0,2.0,428.0,1.0,615.0,36.0
9,4850000.0,62.2,2017-08-12T00:00:00,3,,9.0,43.0,5,,False,False,8.2,2.0,New York City,37727.0,11468.0,1.0,623.0,0.0,,91.0
5,3250000.0,46.0,2016-12-06T00:00:00,2,,5.0,31.0,1,,False,False,6.0,,New York City,42418.0,10115.0,2.0,336.0,0.0,,428.0
16,8000000.0,59.0,2016-03-09T00:00:00,2,3.35,6.0,37.8,3,False,False,False,8.3,0.0,New York City,31447.0,5130.0,2.0,102.0,3.0,249.0,153.0
20,8350000.0,78.8,2018-08-02T00:00:00,4,,10.0,55.8,9,,False,False,7.1,,Generic US Locality,56879.0,33808.0,0.0,,2.0,112.0,29.0
20,14200000.0,107.0,2017-09-02T00:00:00,3,3.1,5.0,66.0,3,,False,False,22.0,1.0,New York City,14408.0,8328.0,0.0,,0.0,,181.00000000000003
7,4500000.0,62.0,2018-01-16T00:00:00,2,2.65,10.0,38.0,10,,False,False,11.0,5.0,Generic US Locality,,,,,,,83.0
14,4600000.0,32.1,2019-01-06T00:00:00,1,2.5,14.0,14.1,10,,False,False,7.4,1.0,New York City,28813.0,6185.0,1.0,377.0,0.0,,25.0
11,6290000.0,53.7,2019-03-12T00:00:00,2,,23.0,30.1,12,False,False,False,8.9,1.0,Yonkers,52700.0,18877.0,0.0,,0.0,,44.00000000000001
8,2950000.0,33.0,2016-10-06T00:00:00,1,2.7,5.0,10.0,2,,False,False,11.0,2.0,New York City,47157.0,25723.0,1.0,480.0,1.0,619.0,471.0
2,4800000.0,55.0,2016-04-13T00:00:00,2,2.6,10.0,31.1,10,,False,False,8.3,0.0,New York City,36676.0,11913.0,0.0,,0.0,,142.0
6,11400000.0,70.0,2015-09-03T00:00:00,2,3.0,14.0,29.0,8,,False,False,18.0,1.0,New York City,19553.0,4762.0,0.0,,1.0,533.0,972.0
9,8900000.0,89.0,2018-08-01T00:00:00,3,3.1,5.0,59.0,1,,False,False,10.0,,New York City,14747.0,8036.0,0.0,,0.0,,122.0
8,4200000.0,44.0,2017-02-07T00:00:00,2,,5.0,27.0,3,,False,False,7.0,1.0,New York City,45296.0,18018.0,0.0,,0.0,,161.0
5,4950000.0,33.0,2019-02-28T00:00:00,1,2.7,16.0,16.0,14,,False,False,8.0,2.0,New York City,22943.0,11827.0,1.0,856.0,1.0,686.0,22.000000000000004
15,9950000.0,77.8,2018-06-26T00:00:00,3,3.0,7.0,48.2,5,,False,False,10.2,,New York City,27263.0,7208.0,1.0,646.0,0.0,,104.0
10,5999000.0,71.4,2017-05-05T00:00:00,3,2.68,12.0,43.3,9,False,False,False,10.8,2.0,New York City,15662.0,16966.0,0.0,,0.0,,64.0
11,2100000.0,59.0,2017-04-28T00:00:00,2,2.5,5.0,30.0,4,False,False,False,9.0,2.0,Generic US Locality,,,,,,,282.0
19,4900000.0,42.0,2017-04-18T00:00:00,1,27.5,24.0,37.7,19,False,False,False,11.0,2.0,New York City,42742.0,9760.0,0.0,,0.0,,61.0
9,5000000.0,65.0,2017-05-03T00:00:00,3,2.5,16.0,40.4,1,,False,False,11.0,,New York City,13552.0,12348.0,0.0,,0.0,,358.00000000000006
3,13000000.0,95.0,2016-05-18T00:00:00,3,2.8,20.0,50.0,15,False,False,False,20.0,5.0,New York City,35742.0,15032.0,0.0,,0.0,,90.00000000000001
15,5500000.0,69.1,2018-02-12T00:00:00,2,2.78,21.0,,19,False,False,False,13.0,1.0,Greenwich,,,,,,,140.0
5,2655000.0,26.18,2018-11-11T00:00:00,1,,25.0,18.23,11,,False,False,,2.0,New York City,34495.0,15129.0,0.0,,0.0,,45.00000000000001
2,4950000.0,54.0,2018-01-20T00:00:00,2,,8.0,32.0,2,,False,False,6.8,1.0,White Plains,12736.0,24889.0,1.0,460.0,0.0,,
12,5399000.0,60.3,2018-06-02T00:00:00,4,2.5,5.0,44.0,2,,False,False,7.4,,New York City,17590.0,17498.0,1.0,667.0,0.0,,125.0
8,4000000.0,42.0,2016-05-21T00:00:00,2,,6.0,24.0,1,,False,False,15.4,0.0,New York City,25706.0,4571.0,0.0,,1.0,655.0,369.00000000000006
13,3150000.0,30.0,2019-03-20T00:00:00,1,,3.0,17.0,3,,False,False,5.3,,New York City,41654.0,12504.0,1.0,152.0,0.0,,
12,7180000.0,74.5,2017-11-15T00:00:00,3,,26.0,46.0,5,,False,False,9.6,,New York City,39141.0,15985.0,0.0,,0.0,,57.0
20,4800000.0,38.0,2017-12-01T00:00:00,1,,6.0,18.0,2,,False,False,8.0,,New York City,20644.0,2004.0,2.0,393.0,3.0,239.0,5.0
6,4500000.0,78.1,2017-12-18T00:00:00,4,2.5,9.0,55.0,9,,False,False,9.6,,Newark,25411.0,31197.0,1.0,497.0,0.0,,60.0
6,3770000.0,45.0,2015-04-21T00:00:00,2,2.6,9.0,27.0,2,False,False,False,7.0,0.0,New York City,22882.0,12503.0,0.0,,0.0,,707.0000000000001
9,3000000.0,31.0,2017-01-21T00:00:00,1,,5.0,17.0,3,,False,False,6.0,0.0,New York City,21225.0,14930.0,1.0,763.0,2.0,751.0,15.0
4,3200000.0,33.3,2016-01-29T00:00:00,1,2.68,9.0,17.4,5,,False,False,7.8,0.0,New York City,28185.0,11382.0,1.0,152.0,0.0,,162.0
14,5950000.0,64.0,2016-06-17T00:00:00,3,,5.0,41.0,4,False,False,False,8.0,1.0,White Plains,13454.0,25607.0,1.0,395.0,0.0,,104.0
18,2560000.0,43.0,2017-01-26T00:00:00,1,2.5,18.0,10.0,15,,False,False,20.0,0.0,Generic US Locality,,,,,,,276.0
3,3521100.0,36.2,2015-09-20T00:00:00,1,2.58,25.0,15.5,18,False,False,False,9.4,1.0,New York City,41466.0,11538.0,0.0,,0.0,,789.0
20,3640000.0,39.0,2015-04-22T00:00:00,1,,18.0,19.0,9,,False,False,10.0,1.0,New York City,42462.0,21778.0,0.0,,1.0,1271.0,
7,4110000.0,42.2,2017-08-20T00:00:00,2,2.5,5.0,28.0,2,,False,False,6.0,1.0,New York City,39932.0,11635.0,1.0,387.0,0.0,,170.0
20,3600000.0,25.5,2019-03-28T00:00:00,1,2.7,15.0,17.0,10,False,False,False,,2.0,New York City,18119.0,13347.0,0.0,,0.0,,21.0
11,3990000.0,42.0,2018-01-21T00:00:00,2,2.5,5.0,,5,,False,False,,,New York City,42994.0,11693.0,1.0,853.0,0.0,,306.0
16,5500000.0,42.0,2018-03-26T00:00:00,1,3.0,5.0,10.5,1,,False,False,22.0,,New York City,,,,,,,352.00000000000006
16,4190000.0,32.0,2018-06-15T00:00:00,1,,17.0,16.0,17,False,False,False,9.0,,New York City,33564.0,14616.0,0.0,,1.0,859.0,13.0
17,4600000.0,39.0,2019-04-28T00:00:00,2,2.4,9.0,23.8,8,,False,False,7.4,,New York City,12384.0,12296.0,0.0,,1.0,396.0,
13,2250000.0,33.3,2017-11-23T00:00:00,1,2.75,9.0,15.0,6,,False,False,8.8,,Generic US Locality,,,,,,,205.0
14,7100000.0,72.4,2018-10-22T00:00:00,3,3.2,7.0,36.4,1,,False,False,14.5,,New York City,24161.0,4728.0,1.0,127.0,0.0,,56.0
1,6900000.0,78.0,2015-05-21T00:00:00,3,,5.0,49.0,1,,False,False,8.0,0.0,White Plains,15745.0,27898.0,1.0,762.0,1.0,965.0,613.0
9,5150000.0,38.0,2017-05-10T00:00:00,1,,25.0,15.3,13,False,False,False,10.6,2.0,New York City,11779.0,12323.0,0.0,,1.0,310.0,189.00000000000003
4,10450000.0,80.5,2016-03-10T00:00:00,2,,8.0,36.5,5,False,False,False,16.5,0.0,New York City,15904.0,7954.0,1.0,646.0,0.0,,197.0
16,3150000.0,46.0,2017-12-14T00:00:00,2,,4.0,,2,,False,False,,,Generic US Locality,,,,,,,40.0
6,8300000.0,68.0,2017-11-22T00:00:00,2,,15.0,33.2,7,,False,False,15.0,,New York City,35596.0,14887.0,0.0,,0.0,,117.0
14,6899000.0,51.0,2018-10-08T00:00:00,1,2.5,25.0,22.0,6,,False,False,11.0,,New York City,35265.0,11242.0,0.0,,0.0,,45.00000000000001
16,3300000.0,44.8,2017-04-26T00:00:00,2,,5.0,28.0,2,,False,False,,0.0,New York City,17274.0,17479.0,0.0,,0.0,,145.0
13,4200000.0,33.5,2017-06-20T00:00:00,1,2.5,9.0,17.3,4,,False,False,8.0,,New York City,45204.0,17928.0,0.0,,0.0,,570.0
12,8300000.0,61.0,2017-11-21T00:00:00,2,,12.0,27.4,9,,False,False,11.5,1.0,New York City,39946.0,10720.0,1.0,2102.0,3.0,303.0,14.0
6,3600000.0,61.5,2018-12-27T00:00:00,3,2.6,5.0,40.4,3,,False,False,7.3,1.0,Generic US Locality,,,,,,,
8,4700000.0,46.0,2018-09-10T00:00:00,2,2.5,9.0,29.3,5,,False,False,7.5,,New York City,16874.0,16782.0,0.0,,1.0,644.0,52.0
13,8200000.0,80.0,2019-03-26T00:00:00,3,2.65,12.0,47.0,8,,False,False,15.0,,New York City,36274.0,13188.0,2.0,320.0,2.0,488.0,17.0
6,2800000.0,51.2,2018-08-23T00:00:00,2,2.55,5.0,30.5,3,,False,False,8.8,2.0,Generic US Locality,,,,,,,7.0
17,10450000.0,109.3,2019-02-25T00:00:00,5,3.3,7.0,67.0,6,False,False,False,9.5,,New York City,24823.0,5042.0,1.0,711.0,0.0,,21.0
1,2527570.0,42.4,2016-11-25T00:00:00,1,2.56,18.0,19.9,16,False,False,False,,,Generic US Locality,,,,,,,549.0
4,1870000.0,20.0,2018-03-06T00:00:00,1,2.5,5.0,14.0,1,,False,False,2.0,,New York City,16652.0,15654.0,1.0,619.0,1.0,937.0,45.00000000000001
8,2300000.0,37.5,2018-12-26T00:00:00,2,2.6,2.0,17.36,2,,False,False,12.83,,Generic US Locality,,,,,,,
2,1450000.0,52.7,2016-10-17T00:00:00,3,2.7,5.0,36.0,1,False,False,False,6.0,0.0,Generic US Locality,,,,,,,156.0
16,6900000.0,46.0,2019-03-18T00:00:00,2,,17.0,27.0,16,,False,False,9.0,,New York City,33564.0,14616.0,0.0,,1.0,859.0,
14,3600000.0,29.0,2018-12-11T00:00:00,1,2.55,9.0,15.1,3,,False,False,6.6,,New York City,30081.0,12942.0,0.0,,0.0,,6.000000000000001
13,21000000.0,118.9,2017-11-27T00:00:00,4,3.4,6.0,82.4,2,,False,False,11.5,,New York City,26248.0,4950.0,3.0,330.0,1.0,181.0,13.0
4,2700000.0,25.7,2018-01-01T00:00:00,0,2.7,24.0,18.5,19,,True,False,,2.0,New York City,41606.0,11678.0,0.0,,0.0,,5.0
15,14000000.0,137.0,2015-08-31T00:00:00,5,3.0,7.0,90.0,4,False,False,False,23.0,1.0,New York City,23546.0,3088.0,1.0,347.0,0.0,,1046.0
14,10700000.0,65.0,2018-11-30T00:00:00,2,3.1,15.0,34.0,13,,False,False,,5.0,New York City,35596.0,14887.0,0.0,,0.0,,
0,3570000.0,58.0,2017-10-18T00:00:00,3,2.6,9.0,40.0,2,,False,False,7.0,,Newark,25335.0,31121.0,1.0,645.0,0.0,,43.0
0,2780000.0,42.6,2014-12-08T00:00:00,2,2.5,4.0,28.7,3,,False,False,6.0,1.0,Bridgeport,,,,,,,1229.0
20,3200000.0,32.5,2016-05-03T00:00:00,1,,9.0,17.9,2,False,False,False,6.3,0.0,New York City,45258.0,16829.0,1.0,701.0,0.0,,89.00000000000001
13,8000000.0,77.2,2017-04-05T00:00:00,2,,3.0,30.9,3,False,False,False,19.7,,New York City,24482.0,4734.0,1.0,757.0,0.0,,726.0000000000001
6,5340000.0,58.0,2017-08-07T00:00:00,2,2.53,16.0,30.8,5,,False,False,8.1,0.0,New York City,19426.0,21138.0,0.0,,2.0,390.0,33.0
14,5800000.0,74.0,2017-10-20T00:00:00,4,,9.0,54.0,1,,False,False,7.0,,New York City,19166.0,12730.0,0.0,,0.0,,379.00000000000006
20,8865000.0,104.5,2018-05-17T00:00:00,4,3.0,5.0,72.2,3,,False,False,9.4,,New York City,43263.0,8390.0,2.0,566.0,0.0,,169.0
5,11403209.0,108.4,2016-09-21T00:00:00,4,2.7,10.0,68.7,7,False,False,False,10.7,,New York City,23609.0,5299.0,0.0,,1.0,433.0,765.0000000000001
2,8100000.0,58.0,2018-02-16T00:00:00,2,,7.0,31.2,6,,False,False,10.7,,New York City,23808.0,5332.0,1.0,2245.0,1.0,1018.0,60.0
3,5127100.0,64.9,2016-01-15T00:00:00,2,,24.0,31.8,1,,False,False,11.1,,New York City,42087.0,21403.0,0.0,,1.0,484.0,1004.0
6,5450000.0,67.3,2016-06-30T00:00:00,3,2.5,9.0,44.0,7,False,False,False,8.8,1.0,New York City,25221.0,14442.0,0.0,,0.0,,60.0
10,7400000.0,79.8,2018-10-02T00:00:00,3,2.6,10.0,49.1,1,,False,False,10.9,,New York City,12534.0,12447.0,0.0,,1.0,545.0,7.0
11,3499000.0,36.0,2017-04-27T00:00:00,1,2.7,12.0,19.8,6,,False,False,8.0,0.0,New York City,29906.0,12738.0,1.0,655.0,0.0,,61.0
17,5870000.0,84.0,2019-03-06T00:00:00,3,,10.0,52.8,6,False,False,False,11.0,1.0,Yonkers,55854.0,21529.0,0.0,,0.0,,
5,2800000.0,63.1,2019-02-06T00:00:00,3,2.5,5.0,,3,False,False,False,6.0,1.0,Generic US Locality,,,,,,,
9,4300000.0,35.6,2018-02-24T00:00:00,1,2.5,9.0,18.0,8,,False,False,7.0,1.0,New York City,30220.0,7467.0,0.0,,1.0,371.0,45.00000000000001
8,1500000.0,36.4,2018-07-11T00:00:00,2,2.5,2.0,23.3,1,,False,False,6.0,,Generic US Locality,,,,,,,
2,4900000.0,55.9,2017-02-12T00:00:00,3,,9.0,38.0,3,,False,False,7.5,,Generic US Locality,58916.0,35845.0,0.0,,1.0,234.0,411.0
2,9016000.0,78.4,2016-02-04T00:00:00,3,2.6,25.0,45.18,2,,False,False,10.72,0.0,New York City,43396.0,12153.0,0.0,,0.0,,159.0
0,5100000.0,58.0,2015-11-17T00:00:00,3,,9.0,38.0,3,,False,False,7.1,2.0,New York City,50463.0,16169.0,0.0,,0.0,,230.0
7,5100000.0,47.0,2017-11-29T00:00:00,2,2.5,9.0,28.4,9,,False,False,9.0,1.0,New York City,44452.0,14031.0,2.0,267.0,0.0,,9.0
17,8300000.0,69.6,2017-09-13T00:00:00,2,3.55,5.0,47.0,4,,False,False,7.5,0.0,New York City,23857.0,3423.0,3.0,268.0,3.0,223.0,66.0
10,4900000.0,62.0,2019-04-24T00:00:00,2,,11.0,35.7,10,,False,False,10.1,2.0,Yonkers,61517.0,21565.0,0.0,,0.0,,
19,5390000.0,50.8,2017-11-10T00:00:00,2,,10.0,30.5,6,,False,False,8.6,2.0,New York City,29709.0,11493.0,2.0,479.0,1.0,439.0,364.00000000000006
10,8000000.0,70.6,2018-07-10T00:00:00,2,,4.0,44.4,2,,False,False,10.6,,New York City,19802.0,3904.0,0.0,,1.0,391.0,17.0
7,3750000.0,45.0,2017-09-10T00:00:00,2,,9.0,28.0,3,,False,False,8.5,0.0,New York City,42715.0,15218.0,2.0,334.0,0.0,,67.0
15,20300000.0,130.0,2017-12-07T00:00:00,3,3.7,4.0,,3,,False,False,,,New York City,23655.0,4148.0,1.0,660.0,1.0,1293.0,90.00000000000001
15,5850000.0,54.6,2019-04-30T00:00:00,2,3.0,7.0,33.1,3,,False,False,8.0,,New York City,16093.0,8414.0,0.0,,0.0,,
12,14500000.0,111.0,2018-08-18T00:00:00,3,2.8,25.0,65.4,21,,False,False,12.0,,New York City,36533.0,9289.0,1.0,674.0,0.0,,70.0
1,3900000.0,52.0,2017-11-24T00:00:00,2,2.7,9.0,28.5,5,,False,False,7.4,,Princeton,46125.0,49550.0,0.0,,0.0,,23.000000000000004
7,5616379.0,47.4,2018-07-23T00:00:00,1,3.0,4.0,20.52,3,True,False,False,14.04,2.0,New York City,44870.0,20802.0,0.0,,0.0,,
19,7300000.0,45.0,2017-12-01T00:00:00,1,2.8,16.0,18.0,11,,False,False,13.0,,New York City,9989.0,11323.0,1.0,744.0,1.0,1157.0,74.0
7,8500000.0,113.0,2015-07-31T00:00:00,4,,25.0,62.0,3,,False,False,14.0,0.0,New York City,33793.0,13662.0,0.0,,0.0,,430.0
14,2300000.0,61.5,2017-05-22T00:00:00,2,3.05,2.0,36.6,2,,False,False,7.8,1.0,Generic US Locality,,,,,,,162.0
18,5750000.0,57.1,2018-10-22T00:00:00,3,2.6,9.0,38.8,2,,False,False,7.0,2.0,New York City,35790.0,12539.0,1.0,306.0,1.0,129.0,24.000000000000004
20,3450000.0,31.5,2018-09-24T00:00:00,1,2.5,5.0,18.0,3,,False,False,5.5,,New York City,44214.0,14119.0,0.0,,0.0,,15.0
18,4800000.0,40.0,2018-05-30T00:00:00,1,2.69,12.0,20.0,6,,False,False,8.0,2.0,New York City,36832.0,11510.0,0.0,,0.0,,151.0
15,4700000.0,47.3,2017-01-20T00:00:00,2,2.57,10.0,28.5,5,,False,False,6.9,2.0,New York City,17625.0,15500.0,1.0,812.0,0.0,,145.0
15,5050000.0,58.0,2017-11-22T00:00:00,3,,5.0,43.6,3,,False,False,5.7,1.0,New York City,39923.0,9183.0,0.0,,0.0,,12.000000000000002
18,2350000.0,35.0,2018-01-02T00:00:00,1,2.6,16.0,17.0,4,,False,False,10.0,,Generic US Locality,,,,,,,104.0
5,3195000.0,35.05,2016-02-25T00:00:00,1,2.7,25.0,17.35,9,False,False,False,9.18,0.0,Greenwich,,,,,,,602.0
4,7100000.0,127.0,2018-04-04T00:00:00,3,2.75,5.0,,3,,False,False,26.5,,New York City,22535.0,9637.0,1.0,185.0,1.0,656.0,349.00000000000006
20,15000000.0,59.0,2017-07-25T00:00:00,2,,12.0,30.0,9,,False,False,13.0,0.0,New York City,17313.0,7963.0,0.0,,0.0,,15.0
6,7900000.0,85.6,2016-06-22T00:00:00,3,,5.0,61.3,1,,False,False,7.0,0.0,New York City,25474.0,4049.0,1.0,551.0,0.0,,189.00000000000003
7,6100000.0,70.3,2016-02-18T00:00:00,3,2.6,9.0,44.2,2,,False,False,8.8,0.0,New York City,25195.0,14409.0,0.0,,0.0,,280.0
6,1050000.0,55.0,2017-06-17T00:00:00,2,,9.0,30.0,3,,False,False,8.0,1.0,Generic US Locality,,,,,,,33.0
1,10650000.0,106.9,2017-11-10T00:00:00,3,,25.0,56.0,5,,False,False,15.9,2.0,New York City,19413.0,4622.0,0.0,,1.0,903.0,35.0
5,15000000.0,102.18,2017-11-09T00:00:00,3,3.0,19.0,52.6,17,,False,False,10.0,2.0,New York City,18907.0,4500.0,0.0,,0.0,,90.00000000000001
3,3045000.0,32.83,2018-02-22T00:00:00,1,,22.0,,4,,False,False,,,Long Island City,,,,,,,45.00000000000001
0,5170000.0,64.2,2017-11-08T00:00:00,3,,15.0,42.0,14,,False,False,10.3,,New York City,15856.0,11100.0,0.0,,0.0,,21.0
3,3100000.0,22.7,2018-08-22T00:00:00,0,3.33,5.0,17.0,2,,True,False,,,New York City,20081.0,3363.0,1.0,170.0,1.0,546.0,27.0
7,3600000.0,43.4,2017-11-01T00:00:00,2,,5.0,28.1,1,,False,False,5.2,,White Plains,15108.0,27262.0,0.0,,0.0,,
4,5318994.0,48.1,2018-06-09T00:00:00,1,,3.0,,3,,False,False,16.8,,New York City,45767.0,21700.0,0.0,,1.0,576.0,275.0
5,13043097.0,107.9,2015-09-20T00:00:00,4,2.75,11.0,67.6,6,,False,False,10.9,2.0,New York City,24327.0,5954.0,0.0,,2.0,515.0,1094.0
4,3100000.0,56.4,2017-06-14T00:00:00,2,2.5,10.0,30.0,2,,False,False,11.0,,Generic US Locality,,,,,,,247.0
11,3150000.0,30.7,2018-07-18T00:00:00,1,2.6,5.0,15.7,1,,False,False,7.3,,New York City,19775.0,15371.0,1.0,76.0,2.0,765.0,30.0
15,5300000.0,55.0,2017-02-13T00:00:00,2,2.7,6.0,32.0,4,,False,False,8.0,1.0,New York City,37848.0,12746.0,1.0,644.0,1.0,663.0,250.0
15,4390000.0,42.8,2016-02-21T00:00:00,1,3.1,14.0,15.8,11,False,False,False,9.3,2.0,New York City,15674.0,15582.0,0.0,,1.0,640.0,332.0
20,6800000.0,60.0,2018-10-02T00:00:00,2,2.5,3.0,34.0,3,,False,False,9.1,,New York City,21485.0,1384.0,1.0,347.0,2.0,82.0,120.0
8,8500000.0,90.0,2017-09-29T00:00:00,4,2.5,9.0,59.1,4,,False,False,7.5,1.0,New York City,30003.0,7037.0,0.0,,1.0,153.0,29.0
11,1650000.0,58.0,2018-01-12T00:00:00,3,2.5,5.0,,5,,False,False,,,Generic US Locality,,,,,,,45.00000000000001
1,10379600.0,67.4,2018-03-15T00:00:00,2,,14.0,36.0,12,False,False,False,12.35,2.0,New York City,27314.0,6017.0,1.0,658.0,3.0,592.0,34.0
3,3460000.0,40.45,2018-03-02T00:00:00,1,2.65,17.0,14.77,16,,False,False,15.33,1.0,Generic US Locality,,,,,,,24.000000000000004
8,3340000.0,42.0,2017-01-31T00:00:00,1,,14.0,17.0,13,,False,False,12.0,,Greenwich,,,,,,,350.00000000000006
5,11900000.0,70.0,2017-08-08T00:00:00,2,3.0,6.0,40.0,2,,False,False,12.0,,New York City,51465.0,15116.0,0.0,,0.0,,120.0
6,12000000.0,98.0,2017-09-27T00:00:00,3,3.4,2.0,68.0,2,,False,False,10.0,,New York City,21849.0,1325.0,0.0,,3.0,235.0,109.0
9,7850000.0,72.5,2017-11-10T00:00:00,2,3.1,4.0,47.2,3,,False,False,8.4,,New York City,26342.0,5044.0,3.0,171.0,1.0,774.0,188.00000000000003
11,3300000.0,40.5,2017-04-27T00:00:00,1,2.6,19.0,18.84,18,False,False,False,12.25,1.0,New York City,34155.0,15319.0,0.0,,0.0,,29.0
10,3950000.0,72.0,2017-12-16T00:00:00,2,,6.0,,4,,False,False,,,Generic US Locality,,,,,,,38.0
10,9300000.0,147.8,2017-11-29T00:00:00,4,,5.0,108.0,4,,False,False,10.8,,New York City,19904.0,1579.0,3.0,441.0,3.0,157.0,225.0
6,4050000.0,34.0,2018-01-16T00:00:00,1,2.7,10.0,16.0,4,,False,False,9.0,,New York City,50355.0,15683.0,0.0,,0.0,,29.0
15,3900000.0,60.0,2018-02-17T00:00:00,3,2.5,5.0,43.0,5,False,False,False,7.7,,Newark,24030.0,29816.0,0.0,,1.0,364.0,216.0
15,4200000.0,56.0,2018-03-26T00:00:00,2,2.5,5.0,33.0,2,,False,False,9.3,1.0,Generic US Locality,,,,,,,360.00000000000006
10,5250000.0,29.6,2018-07-12T00:00:00,1,3.0,5.0,16.4,5,,False,False,6.2,1.0,New York City,22481.0,2733.0,2.0,332.0,3.0,50.0,55.0
2,5100000.0,33.0,2018-07-08T00:00:00,1,2.5,22.0,17.0,9,,False,False,6.0,,New York City,9310.0,10644.0,2.0,516.0,0.0,,113.0
15,13900000.0,108.0,2018-10-25T00:00:00,2,,5.0,46.4,4,,False,False,27.9,,New York City,25278.0,5408.0,1.0,789.0,1.0,297.0,132.0
17,6350000.0,65.5,2018-09-19T00:00:00,2,,25.0,24.0,16,,False,False,20.9,2.0,New York City,22735.0,11618.0,1.0,835.0,1.0,652.0,49.0
9,4100000.0,35.3,2018-01-10T00:00:00,1,2.75,27.0,8.5,11,,False,False,16.1,2.0,New York City,33977.0,15076.0,0.0,,0.0,,60.0
9,3490000.0,35.0,2018-09-23T00:00:00,1,,3.0,22.0,1,,False,False,7.0,,New York City,21613.0,3940.0,0.0,,3.0,358.0,15.0
2,3965000.0,35.7,2018-01-15T00:00:00,1,,16.0,14.0,14,,False,False,10.0,,New York City,30135.0,8982.0,0.0,,0.0,,207.0
11,3580000.0,38.0,2018-01-15T00:00:00,1,2.73,22.0,17.2,21,False,False,False,10.3,2.0,Long Island City,,,,,,,294.0
10,2982847.0,33.95,2018-10-01T00:00:00,1,,5.0,11.0,5,,False,False,,,New York City,47303.0,25866.0,1.0,251.0,1.0,350.0,145.0
1,40488000.0,144.6,2019-04-01T00:00:00,3,3.0,11.0,82.9,8,False,False,False,16.2,,New York City,28282.0,6941.0,2.0,365.0,3.0,215.0,
7,7203654.0,48.0,2017-03-21T00:00:00,1,,19.0,17.0,16,,False,False,13.0,0.0,New York City,19325.0,4670.0,0.0,,1.0,436.0,218.0
